TotLength,EnCost,EnCostMinusCetER,EnCostkJ,EnCostkJMinusCetER,Log10TotLength,Log10EnCostkJMinusCetER
22.57249001,9169027.346,6112684.897,9169.027346,6112.684897,1.353579469,3.786232009
22.57249001,8646136.813,5764091.209,8646.136813,5764.091209,1.353579469,3.760730844
22.57249001,9855451.461,6570300.974,9855.451461,6570.300974,1.353579469,3.817585264
22.57249001,8266613.604,5511075.736,8266.613604,5511.075736,1.353579469,3.741236379
22.57249001,8329475.061,5552983.374,8329.475061,5552.983374,1.353579469,3.744526373
22.57249001,7457381.927,4971587.951,7457.381927,4971.587951,1.353579469,3.696495127
22.57249001,9289728.49,6193152.327,9289.72849,6193.152327,1.353579469,3.791911762
22.57249001,8787511.233,5858340.822,8787.511233,5858.340822,1.353579469,3.767774634
22.57249001,13707309.14,9138206.093,13707.30914,9138.206093,1.353579469,3.960860948
22.57249001,8456079.779,5637386.519,8456.079779,5637.386519,1.353579469,3.751077813
22.57249001,8810732.392,5873821.595,8810.732392,5873.821595,1.353579469,3.768920752
22.57249001,6202709.266,4135139.511,6202.709266,4135.139511,1.353579469,3.616490166
22.57249001,4027842.811,2685228.541,4027.842811,2685.228541,1.353579469,3.428981255
22.57249001,11411061.7,7607374.467,11411.0617,7607.374467,1.353579469,3.881234795
22.57249001,9223684.436,6149122.957,9223.684436,6149.122957,1.353579469,3.788813177
22.57249001,8583615.277,5722410.185,8583.615277,5722.410185,1.353579469,3.757578985
22.57249001,10782449.04,7188299.36,10782.44904,7188.29936,1.353579469,3.856626155
22.57249001,9108949.845,6072633.23,9108.949845,6072.63323,1.353579469,3.783377052
22.57249001,8005341.617,5336894.411,8005.341617,5336.894411,1.353579469,3.727288611
22.57249001,7743687.591,5162458.394,7743.687591,5162.458394,1.353579469,3.712856565
22.57249001,6482423.133,4321615.422,6482.423133,4321.615422,1.353579469,3.635646117
22.57249001,7636054.288,5090702.859,7636.054288,5090.702859,1.353579469,3.706777748
22.57249001,8298250.011,5532166.674,8298.250011,5532.166674,1.353579469,3.742895256
22.57249001,7765733.47,5177155.647,7765.73347,5177.155647,1.353579469,3.714091222
22.57249001,10161291,6774194,10161.291,6774.194,1.353579469,3.83085763
22.57249001,6352999.297,4235332.865,6352.999297,4235.332865,1.353579469,3.626887548
22.57249001,8765668.331,5843778.887,8765.668331,5843.778887,1.353579469,3.766693775
22.57249001,6976745.204,4651163.469,6976.745204,4651.163469,1.353579469,3.667561603
22.57249001,7879047.683,5252698.455,7879.047683,5252.698455,1.353579469,3.72038247
22.03723577,9417191.441,6278127.627,9417.191441,6278.127627,1.343157118,3.79783014
22.03723577,12844956.98,8563304.653,12844.95698,8563.304653,1.343157118,3.932641395
22.03723577,10442621.86,6961747.907,10442.62186,6961.747907,1.343157118,3.842718293
22.03723577,7426931.718,4951287.812,7426.931718,4951.287812,1.343157118,3.694718172
22.03723577,7907274.518,5271516.345,7907.274518,5271.516345,1.343157118,3.721935557
22.03723577,6125467.441,4083644.961,6125.467441,4083.644961,1.343157118,3.611047977
22.03723577,5502425.683,3668283.789,5502.425683,3668.283789,1.343157118,3.564462927
22.03723577,8852932.17,5901954.78,8852.93217,5901.95478,1.343157118,3.770995878
22.03723577,5438286.437,3625524.291,5438.286437,3625.524291,1.343157118,3.559370819
22.03723577,9645468.984,6430312.656,9645.468984,6430.312656,1.343157118,3.80823209
22.03723577,6866231.512,4577487.675,6866.231512,4577.487675,1.343157118,3.660627184
22.03723577,7470499.226,4980332.817,7470.499226,4980.332817,1.343157118,3.697258366
22.03723577,8407967.877,5605311.918,8407.967877,5605.311918,1.343157118,3.748599785
22.03723577,11086029.71,7390686.473,11086.02971,7390.686473,1.343157118,3.868684779
22.03723577,6806552.371,4537701.581,6806.552371,4537.701581,1.343157118,3.656835931
22.03723577,8793164.685,5862109.79,8793.164685,5862.10979,1.343157118,3.768053948
22.03723577,10813596.82,7209064.547,10813.59682,7209.064547,1.343157118,3.857878914
22.03723577,6143379.131,4095586.087,6143.379131,4095.586087,1.343157118,3.612316059
22.03723577,6775566.988,4517044.659,6775.566988,4517.044659,1.343157118,3.654854384
22.03723577,11800713.06,7867142.04,11800.71306,7867.14204,1.343157118,3.895816991
22.03723577,11624510.38,7749673.587,11624.51038,7749.673587,1.343157118,3.889283411
22.03723577,13814202.56,9209468.373,13814.20256,9209.468373,1.343157118,3.964234561
22.03723577,11816876.49,7877917.66,11816.87649,7877.91766,1.343157118,3.896411437
22.03723577,7614024.767,5076016.511,7614.024767,5076.016511,1.343157118,3.705523026
22.03723577,5770257.57,3846838.38,5770.25757,3846.83838,1.343157118,3.58510394
22.03723577,7703720.351,5135813.567,7703.720351,5135.813567,1.343157118,3.71060925
22.03723577,7804243.098,5202828.732,7804.243098,5202.828732,1.343157118,3.71623953
22.03723577,8564102.512,5709401.675,8564.102512,5709.401675,1.343157118,3.756590598
22.03723577,5994892.166,3996594.777,5994.892166,3996.594777,1.343157118,3.601690117
22.03723577,7752582.35,5168388.233,7752.58235,5168.388233,1.343157118,3.713355129
22.63632981,8209018.411,5472678.941,8209.018411,5472.678941,1.354806013,3.738199971
22.63632981,6872950.506,4581967.004,6872.950506,4581.967004,1.354806013,3.661051957
22.63632981,7393792.357,4929194.905,7393.792357,4929.194905,1.354806013,3.692775991
22.63632981,9297502.003,6198334.669,9297.502003,6198.334669,1.354806013,3.792275022
22.63632981,8013910.431,5342606.954,8013.910431,5342.606954,1.354806013,3.727753225
22.63632981,4216070.536,2810713.691,4216.070536,2810.713691,1.354806013,3.448816609
22.63632981,4719710.435,3146473.623,4719.710435,3146.473623,1.354806013,3.497824095
22.63632981,6042584.445,4028389.63,6042.584445,4028.38963,1.354806013,3.605131469
22.63632981,8920224.31,5946816.207,8920.22431,5946.816207,1.354806013,3.774284516
22.63632981,7946295.184,5297530.123,7946.295184,5297.530123,1.354806013,3.724073435
22.63632981,6688075.266,4458716.844,6688.075266,4458.716844,1.354806013,3.649209893
22.63632981,8300991.901,5533994.601,8300.991901,5533.994601,1.354806013,3.743038731
22.63632981,7486735.603,4991157.069,7486.735603,4991.157069,1.354806013,3.698201237
22.63632981,8265916.807,5510611.205,8265.916807,5510.611205,1.354806013,3.741199771
22.63632981,7451276.125,4967517.417,7451.276125,4967.517417,1.354806013,3.696139398
22.63632981,5250246.795,3500164.53,5250.246795,3500.16453,1.354806013,3.544088459
22.63632981,5427712.255,3618474.837,5427.712255,3618.474837,1.354806013,3.558525557
22.63632981,5713532.745,3809021.83,5713.532745,3809.02183,1.354806013,3.580813462
22.63632981,6986173.226,4657448.817,6986.173226,4657.448817,1.354806013,3.668148091
22.63632981,6149070.493,4099380.329,6149.070493,4099.380329,1.354806013,3.612718213
22.63632981,7986413.011,5324275.341,7986.413011,5324.275341,1.354806013,3.726260507
22.63632981,6802803.628,4535202.419,6802.803628,4535.202419,1.354806013,3.656596676
22.63632981,4475185.306,2983456.871,4475.185306,2983.456871,1.354806013,3.474719764
22.63632981,6043484.633,4028989.755,6043.484633,4028.989755,1.354806013,3.605196163
22.63632981,5164788.541,3443192.361,5164.788541,3443.192361,1.354806013,3.536961286
22.63632981,6956704.907,4637803.271,6956.704907,4637.803271,1.354806013,3.666312323
22.63632981,5580051.875,3720034.583,5580.051875,3720.034583,1.354806013,3.570546977
22.63632981,5831796.532,3887864.355,5831.796532,3887.864355,1.354806013,3.589711104
22.63632981,5289037.025,3526024.683,5289.037025,3526.024683,1.354806013,3.547285348
22.63632981,6857081.475,4571387.65,6857.081475,4571.38765,1.354806013,3.660048051
22.82916072,6207842.311,4138561.541,6207.842311,4138.561541,1.358489946,3.616849418
22.82916072,7720388.147,5146925.431,7720.388147,5146.925431,1.358489946,3.711547876
22.82916072,5484019.828,3656013.219,5484.019828,3656.013219,1.358489946,3.563007757
22.82916072,5236627.982,3491085.321,5236.627982,3491.085321,1.358489946,3.542960463
22.82916072,12648251.41,8432167.607,12648.25141,8432.167607,1.358489946,3.92593923
22.82916072,8588883.446,5725922.297,8588.883446,5725.922297,1.358489946,3.75784545
22.82916072,3775588.051,2517058.701,3775.588051,2517.058701,1.358489946,3.400893344
22.82916072,9601319.052,6400879.368,9601.319052,6400.879368,1.358489946,3.806239642
22.82916072,11414887.66,7609925.107,11414.88766,7609.925107,1.358489946,3.881380383
22.82916072,7134051.955,4756034.637,7134.051955,4756.034637,1.358489946,3.677245009
22.82916072,9586506.344,6391004.229,9586.506344,6391.004229,1.358489946,3.805569105
22.82916072,5972863.169,3981908.779,5972.863169,3981.908779,1.358489946,3.600091307
22.82916072,3856843.617,2571229.078,3856.843617,2571.229078,1.358489946,3.410140771
22.82916072,4070138.956,2713425.971,4070.138956,2713.425971,1.358489946,3.433517977
22.82916072,4570766.258,3047177.505,4570.766258,3047.177505,1.358489946,3.483897754
22.82916072,6406115.923,4270743.949,6406.115923,4270.743949,1.358489946,3.630503534
22.82916072,3714970.332,2476646.888,3714.970332,2476.646888,1.358489946,3.393864091
22.82916072,4158303.902,2772202.601,4158.303902,2772.202601,1.358489946,3.442824967
22.82916072,6107166.166,4071444.111,6107.166166,4071.444111,1.358489946,3.609748478
22.82916072,7344971.835,4896647.89,7344.971835,4896.64789,1.358489946,3.689898876
22.82916072,5582252.763,3721501.842,5582.252763,3721.501842,1.358489946,3.570718238
22.82916072,6805205.941,4536803.961,6805.205941,4536.803961,1.358489946,3.656750013
22.82916072,4047103.145,2698068.763,4047.103145,2698.068763,1.358489946,3.431053014
22.82916072,4068972.247,2712648.165,4068.972247,2712.648165,1.358489946,3.433393469
22.82916072,4944910.607,3296607.071,4944.910607,3296.607071,1.358489946,3.518067186
22.82916072,13123669.36,8749112.907,13123.66936,8749.112907,1.358489946,3.941964021
22.82916072,7971070.068,5314046.712,7971.070068,5314.046712,1.358489946,3.725425368
22.82916072,7555332.23,5036888.153,7555.33223,5036.888153,1.358489946,3.702162307
22.82916072,10126441.36,6750960.907,10126.44136,6750.960907,1.358489946,3.829365593
22.82916072,7487311.938,4991541.292,7487.311938,4991.541292,1.358489946,3.698234668
20.81197948,8668395.996,5778930.664,8668.395996,5778.930664,1.318313389,3.761847484
20.81197948,6000056.041,4000037.361,6000.056041,4000.037361,1.318313389,3.602064048
20.81197948,4964553.991,3309702.661,4964.553991,3309.702661,1.318313389,3.519788979
20.81197948,6997614.478,4665076.319,6997.614478,4665.076319,1.318313389,3.668858753
20.81197948,5896636.589,3931091.059,5896.636589,3931.091059,1.318313389,3.594513104
20.81197948,8562511.778,5708341.185,8562.511778,5708.341185,1.318313389,3.756509923
20.81197948,5785217.506,3856811.671,5785.217506,3856.811671,1.318313389,3.586228433
20.81197948,5101650.162,3401100.108,5101.650162,3401.100108,1.318313389,3.531619415
20.81197948,6357155.686,4238103.791,6357.155686,4238.103791,1.318313389,3.627171588
20.81197948,6808297.101,4538864.734,6808.297101,4538.864734,1.318313389,3.65694724
20.81197948,8516428.488,5677618.992,8516.428488,5677.618992,1.318313389,3.754166245
20.81197948,6807941.268,4538627.512,6807.941268,4538.627512,1.318313389,3.656924541
20.81197948,6045085.236,4030056.824,6045.085236,4030.056824,1.318313389,3.60531117
20.81197948,6271747.854,4181165.236,6271.747854,4181.165236,1.318313389,3.621297331
20.81197948,5954093.893,3969395.929,5954.093893,3969.395929,1.318313389,3.59872442
20.81197948,6348943.522,4232629.015,6348.943522,4232.629015,1.318313389,3.626610205
20.81197948,5757712.626,3838475.084,5757.712626,3838.475084,1.318313389,3.584158726
20.81197948,6150668.769,4100445.846,6150.668769,4100.445846,1.318313389,3.612831081
20.81197948,6821671.347,4547780.898,6821.671347,4547.780898,1.318313389,3.657799533
20.81197948,6338287.596,4225525.064,6338.287596,4225.525064,1.318313389,3.625880682
20.81197948,10252418.38,6834945.587,10252.41838,6834.945587,1.318313389,3.834735061
20.81197948,6802529.889,4535019.926,6802.529889,4535.019926,1.318313389,3.6565792
20.81197948,6003718.301,4002478.867,6003.718301,4002.478867,1.318313389,3.602329048
20.81197948,7709925.558,5139950.372,7709.925558,5139.950372,1.318313389,3.710958926
20.81197948,6818455.03,4545636.687,6818.45503,4545.636687,1.318313389,3.657594721
20.81197948,6913247.346,4608831.564,6913.247346,4608.831564,1.318313389,3.663590837
20.81197948,8184519.815,5456346.543,8184.519815,5456.346543,1.318313389,3.736901945
20.81197948,7818644.199,5212429.466,7818.644199,5212.429466,1.318313389,3.717040191
20.81197948,4835881.142,3223920.761,4835.881142,3223.920761,1.318313389,3.508384359
20.81197948,5553796.553,3702531.035,5553.796553,3702.531035,1.318313389,3.568498708
21.3980401,8879414.654,5919609.769,8879.414654,5919.609769,1.330373997,3.772293078
21.3980401,9851807.061,6567871.374,9851.807061,6567.871374,1.330373997,3.817424639
21.3980401,10501959.01,7001306.007,10501.95901,7001.306007,1.330373997,3.84517906
21.3980401,4300230.7,2866820.467,4300.2307,2866.820467,1.330373997,3.457400496
21.3980401,7926245.517,5284163.678,7926.245517,5284.163678,1.330373997,3.722976262
21.3980401,8860229.32,5906819.547,8860.22932,5906.819547,1.330373997,3.771353703
21.3980401,7200680.007,4800453.338,7200.680007,4800.453338,1.330373997,3.681282253
21.3980401,5691797.744,3794531.829,5691.797744,3794.531829,1.330373997,3.5791582
21.3980401,8203496.868,5468997.912,8203.496868,5468.997912,1.330373997,3.737907758
21.3980401,5668283.691,3778855.794,5668.283691,3778.855794,1.330373997,3.577360319
21.3980401,6705414.981,4470276.654,6705.414981,4470.276654,1.330373997,3.650334401
21.3980401,8283344.836,5522229.891,8283.344836,5522.229891,1.330373997,3.742114482
21.3980401,7701085.179,5134056.786,7701.085179,5134.056786,1.330373997,3.710460668
21.3980401,8643564.074,5762376.049,8643.564074,5762.376049,1.330373997,3.760601597
21.3980401,7550297.55,5033531.7,7550.29755,5033.5317,1.330373997,3.701872808
21.3980401,8746914.885,5831276.59,8746.914885,5831.27659,1.330373997,3.765763641
21.3980401,8633020.118,5755346.745,8633.020118,5755.346745,1.330373997,3.760071494
21.3980401,7545556.744,5030371.163,7545.556744,5030.371163,1.330373997,3.70160003
21.3980401,8527869.058,5685246.039,8527.869058,5685.246039,1.330373997,3.754749264
21.3980401,6443495.479,4295663.653,6443.495479,4295.663653,1.330373997,3.633030269
21.3980401,4895106.611,3263404.407,4895.106611,3263.404407,1.330373997,3.513670896
21.3980401,6404443.121,4269628.747,6404.443121,4269.628747,1.330373997,3.630390114
21.3980401,7880565.156,5253710.104,7880.565156,5253.710104,1.330373997,3.720466105
21.3980401,7644855.462,5096570.308,7644.855462,5096.570308,1.330373997,3.70727802
21.3980401,5135022.206,3423348.137,5135.022206,3423.348137,1.330373997,3.534451067
21.3980401,8889527.421,5926351.614,8889.527421,5926.351614,1.330373997,3.772787415
21.3980401,8707946.27,5805297.513,8707.94627,5805.297513,1.330373997,3.763824482
21.3980401,5452330.226,3634886.817,5452.330226,3634.886817,1.330373997,3.560490892
21.3980401,13387478.08,8924985.387,13387.47808,8924.985387,1.330373997,3.950607514
21.3980401,7287942.052,4858628.035,7287.942052,4858.628035,1.330373997,3.686513652
21.82690466,5890348.504,3926899.003,5890.348504,3926.899003,1.338992151,3.594049732
21.82690466,5763098.046,3842065.364,5763.098046,3842.065364,1.338992151,3.584564749
21.82690466,3957646.511,2638431.007,3957.646511,2638.431007,1.338992151,3.421345742
21.82690466,6112562.552,4075041.701,6112.562552,4075.041701,1.338992151,3.610132057
21.82690466,5512131.479,3674754.319,5512.131479,3674.754319,1.338992151,3.565228309
21.82690466,4712416.404,3141610.936,4712.416404,3141.610936,1.338992151,3.4971524
21.82690466,6881489.561,4587659.707,6881.489561,4587.659707,1.338992151,3.661591196
21.82690466,5390839.957,3593893.305,5390.839957,3593.893305,1.338992151,3.55556518
21.82690466,6472364.092,4314909.395,6472.364092,4314.909395,1.338992151,3.634971681
21.82690466,6326393.69,4217595.793,6326.39369,4217.595793,1.338992151,3.625064955
21.82690466,5052993.19,3368662.127,5052.99319,3368.662127,1.338992151,3.527457454
21.82690466,7213111.828,4808741.219,7213.111828,4808.741219,1.338992151,3.682031406
21.82690466,7127282.516,4751521.677,7127.282516,4751.521677,1.338992151,3.676832715
21.82690466,5100124.245,3400082.83,5100.124245,3400.08283,1.338992151,3.531489497
21.82690466,5430428.643,3620285.762,5430.428643,3620.285762,1.338992151,3.558742852
21.82690466,6960055.173,4640036.782,6960.055173,4640.036782,1.338992151,3.666521423
21.82690466,5563274.299,3708849.533,5563.274299,3708.849533,1.338992151,3.569239214
21.82690466,6025288.725,4016859.15,6025.288725,4016.85915,1.338992151,3.603886604
21.82690466,6112114.328,4074742.885,6112.114328,4074.742885,1.338992151,3.61010021
21.82690466,5337299.046,3558199.364,5337.299046,3558.199364,1.338992151,3.551230278
21.82690466,5870935.031,3913956.687,5870.935031,3913.956687,1.338992151,3.592616015
21.82690466,6206446.33,4137630.887,6206.44633,4137.630887,1.338992151,3.616751745
21.82690466,5536458.387,3690972.258,5536.458387,3690.972258,1.338992151,3.567140781
21.82690466,5379411.873,3586274.582,5379.411873,3586.274582,1.338992151,3.554643538
21.82690466,6514090.841,4342727.227,6514.090841,4342.727227,1.338992151,3.637762552
21.82690466,6749188.718,4499459.145,6749.188718,4499.459145,1.338992151,3.653160313
21.82690466,6267313.696,4178209.131,6267.313696,4178.209131,1.338992151,3.620990174
21.82690466,4718810.212,3145873.475,4718.810212,3145.873475,1.338992151,3.497741252
21.82690466,7168798.84,4779199.227,7168.79884,4779.199227,1.338992151,3.679355135
21.82690466,5587424.713,3724949.809,5587.424713,3724.949809,1.338992151,3.571120425
21.98288836,6526815.397,4351210.265,6526.815397,4351.210265,1.342084754,3.63861007
21.98288836,6058489.876,4038993.251,6058.489876,4038.993251,1.342084754,3.606273127
21.98288836,6343670.559,4229113.706,6343.670559,4229.113706,1.342084754,3.626249362
21.98288836,6731062.387,4487374.925,6731.062387,4487.374925,1.342084754,3.651992357
21.98288836,4973709.541,3315806.361,4973.709541,3315.806361,1.342084754,3.52058916
21.98288836,4719586.14,3146390.76,4719.58614,3146.39076,1.342084754,3.497812658
21.98288836,7586173.856,5057449.237,7586.173856,5057.449237,1.342084754,3.703931532
21.98288836,6391965.941,4261310.627,6391.965941,4261.310627,1.342084754,3.629543193
21.98288836,7938214.649,5292143.099,7938.214649,5292.143099,1.342084754,3.723631579
21.98288836,6712659.425,4475106.283,6712.659425,4475.106283,1.342084754,3.650803354
21.98288836,6482824.087,4321882.725,6482.824087,4321.882725,1.342084754,3.635672978
21.98288836,7065239.697,4710159.798,7065.239697,4710.159798,1.342084754,3.673035641
21.98288836,5658102.487,3772068.325,5658.102487,3772.068325,1.342084754,3.576579551
21.98288836,8156164.797,5437443.198,8156.164797,5437.443198,1.342084754,3.735394733
21.98288836,6764576.546,4509717.697,6764.576546,4509.717697,1.342084754,3.654149356
21.98288836,5634290.198,3756193.465,5634.290198,3756.193465,1.342084754,3.574747953
21.98288836,6984147.326,4656098.217,6984.147326,4656.098217,1.342084754,3.668022133
21.98288836,5200166.256,3466777.504,5200.166256,3466.777504,1.342084754,3.53992597
21.98288836,6445211.322,4296807.548,6445.211322,4296.807548,1.342084754,3.633145902
21.98288836,6953546.393,4635697.595,6953.546393,4635.697595,1.342084754,3.666115097
21.98288836,6577860.176,4385240.117,6577.860176,4385.240117,1.342084754,3.641993378
21.98288836,7260840.481,4840560.321,7260.840481,4840.560321,1.342084754,3.684895636
21.98288836,7565471.858,5043647.905,7565.471858,5043.647905,1.342084754,3.702744761
21.98288836,7036175.562,4690783.708,7036.175562,4690.783708,1.342084754,3.671245408
21.98288836,7694344.806,5129563.204,7694.344806,5129.563204,1.342084754,3.710080385
21.98288836,5995065.454,3996710.303,5995.065454,3996.710303,1.342084754,3.60170267
21.98288836,7305529.559,4870353.039,7305.529559,4870.353039,1.342084754,3.687560443
21.98288836,5830902.578,3887268.385,5830.902578,3887.268385,1.342084754,3.589644526
21.98288836,7046479.992,4697653.328,7046.479992,4697.653328,1.342084754,3.671880964
21.98288836,7277462.627,4851641.751,7277.462627,4851.641751,1.342084754,3.685888725
22.84871522,10569365.71,7046243.807,10569.36571,7046.243807,1.358861785,3.847957666
22.84871522,9630554.039,6420369.359,9630.554039,6420.369359,1.358861785,3.807560013
22.84871522,9010201.332,6006800.888,9010.201332,6006.800888,1.358861785,3.778643236
22.84871522,8771875.36,5847916.907,8771.87536,5847.916907,1.358861785,3.767001193
22.84871522,8704321.827,5802881.218,8704.321827,5802.881218,1.358861785,3.763643681
22.84871522,5812512.128,3875008.085,5812.512128,3875.008085,1.358861785,3.588272613
22.84871522,9443913.477,6295942.318,9443.913477,6295.942318,1.358861785,3.79906074
22.84871522,7616683.642,5077789.095,7616.683642,5077.789095,1.358861785,3.705674659
22.84871522,8138942.879,5425961.919,8138.942879,5425.961919,1.358861785,3.734476741
22.84871522,5189383.007,3459588.671,5189.383007,3459.588671,1.358861785,3.539024466
22.84871522,8394221.043,5596147.362,8394.221043,5596.147362,1.358861785,3.747889142
22.84871522,12661595.79,8441063.86,12661.59579,8441.06386,1.358861785,3.926397186
22.84871522,8442072.15,5628048.1,8442.07215,5628.0481,1.358861785,3.7503578
22.84871522,8300034.976,5533356.651,8300.034976,5533.356651,1.358861785,3.742988663
22.84871522,10610889.01,7073926.007,10610.88901,7073.926007,1.358861785,3.849660513
22.84871522,11282721.72,7521814.48,11282.72172,7521.81448,1.358861785,3.876322618
22.84871522,9144964.68,6096643.12,9144.96468,6096.64312,1.358861785,3.785090773
22.84871522,6172919.776,4115279.851,6172.919776,4115.279851,1.358861785,3.614399374
22.84871522,8333831.734,5555887.823,8333.831734,5555.887823,1.358861785,3.744753468
22.84871522,6016782.437,4011188.291,6016.782437,4011.188291,1.358861785,3.603273049
22.84871522,11573535.01,7715690.007,11573.53501,7715.690007,1.358861785,3.887374771
22.84871522,8244918.193,5496612.129,8244.918193,5496.612129,1.358861785,3.740095092
22.84871522,10311114.27,6874076.18,10311.11427,6874.07618,1.358861785,3.837214341
22.84871522,11018827.54,7345885.027,11018.82754,7345.885027,1.358861785,3.866044127
22.84871522,8332444.669,5554963.113,8332.444669,5554.963113,1.358861785,3.744681179
22.84871522,7373977.447,4915984.965,7373.977447,4915.984965,1.358861785,3.691610546
22.84871522,9172674.854,6115116.569,9172.674854,6115.116569,1.358861785,3.78640474
22.84871522,7425806.254,4950537.503,7425.806254,4950.537503,1.358861785,3.694652355
22.84871522,6783567.598,4522378.399,6783.567598,4522.378399,1.358861785,3.655366898
22.84871522,14151223.12,9434148.747,14151.22312,9434.148747,1.358861785,3.974702719
23.33501234,6662918.484,4441945.656,6662.918484,4441.945656,1.368008035,3.647573241
23.33501234,4079335.182,2719556.788,4079.335182,2719.556788,1.368008035,3.434498132
23.33501234,9388151.235,6258767.49,9388.151235,6258.76749,1.368008035,3.796488818
23.33501234,7094967.603,4729978.402,7094.967603,4729.978402,1.368008035,3.674859158
23.33501234,6487821.597,4325214.398,6487.821597,4325.214398,1.368008035,3.63600764
23.33501234,10608462.05,7072308.033,10608.46205,7072.308033,1.368008035,3.849561168
23.33501234,10741771.92,7161181.28,10741.77192,7161.18128,1.368008035,3.854984668
23.33501234,5952113.652,3968075.768,5952.113652,3968.075768,1.368008035,3.598579956
23.33501234,8418905.2,5612603.467,8418.9052,5612.603467,1.368008035,3.74916436
23.33501234,6702088.89,4468059.26,6702.08889,4468.05926,1.368008035,3.650118925
23.33501234,4505314.741,3003543.161,4505.314741,3003.543161,1.368008035,3.477633877
23.33501234,3833516.586,2555677.724,3833.516586,2555.677724,1.368008035,3.407506088
23.33501234,3963755.308,2642503.539,3963.755308,2642.503539,1.368008035,3.422015578
23.33501234,7011146.394,4674097.596,7011.146394,4674.097596,1.368008035,3.669697776
23.33501234,5294482.702,3529655.135,5294.482702,3529.655135,1.368008035,3.547732275
23.33501234,6242308.144,4161538.763,6242.308144,4161.538763,1.368008035,3.619253944
23.33501234,8894203.515,5929469.01,8894.203515,5929.46901,1.368008035,3.773015804
23.33501234,7332799.343,4888532.895,7332.799343,4888.532895,1.368008035,3.689178542
23.33501234,4607307.288,3071538.192,4607.307288,3071.538192,1.368008035,3.48735592
23.33501234,6399793.272,4266528.848,6399.793272,4266.528848,1.368008035,3.630074686
23.33501234,6188116.52,4125411.013,6188.11652,4125.411013,1.368008035,3.615467224
23.33501234,3556311.836,2370874.557,3556.311836,2370.874557,1.368008035,3.374908576
23.33501234,8321231.829,5547487.886,8321.231829,5547.487886,1.368008035,3.744096363
23.33501234,7130006.353,4753337.569,7130.006353,4753.337569,1.368008035,3.676998658
23.33501234,5950380.253,3966920.169,5950.380253,3966.920169,1.368008035,3.598453461
23.33501234,3875699.438,2583799.625,3875.699438,2583.799625,1.368008035,3.412258831
23.33501234,7559165.894,5039443.929,7559.165894,5039.443929,1.368008035,3.702382617
23.33501234,4539132.58,3026088.387,4539.13258,3026.088387,1.368008035,3.480881609
23.33501234,5109530.809,3406353.873,5109.530809,3406.353873,1.368008035,3.532289763
23.33501234,7934980.16,5289986.773,7934.98016,5289.986773,1.368008035,3.723454586
23.18026651,6184217.04,4122811.36,6184.21704,4122.81136,1.365118425,3.615193464
23.18026651,7792310.695,5194873.797,7792.310695,5194.873797,1.365118425,3.715575001
23.18026651,7221334.047,4814222.698,7221.334047,4814.222698,1.365118425,3.682526176
23.18026651,6140392.941,4093595.294,6140.392941,4093.595294,1.365118425,3.612104905
23.18026651,4818643.016,3212428.677,4818.643016,3212.428677,1.365118425,3.506833494
23.18026651,7388117.745,4925411.83,7388.117745,4925.41183,1.365118425,3.692442549
23.18026651,5510043.689,3673362.459,5510.043689,3673.362459,1.365118425,3.565063783
23.18026651,6413301.315,4275534.21,6413.301315,4275.53421,1.365118425,3.630990386
23.18026651,6451087.495,4300724.997,6451.087495,4300.724997,1.365118425,3.633541673
23.18026651,5890734.163,3927156.109,5890.734163,3927.156109,1.365118425,3.594078165
23.18026651,3959126.415,2639417.61,3959.126415,2639.41761,1.365118425,3.42150811
23.18026651,6368902.933,4245935.289,6368.902933,4245.935289,1.365118425,3.627973371
23.18026651,4007139.951,2671426.634,4007.139951,2671.426634,1.365118425,3.426743252
23.18026651,6234782.835,4156521.89,6234.782835,4156.52189,1.365118425,3.618730072
23.18026651,3921570.353,2614380.235,3921.570353,2614.380235,1.365118425,3.417368752
23.18026651,6444428.218,4296285.479,6444.428218,4296.285479,1.365118425,3.633093132
23.18026651,4388478.913,2925652.609,4388.478913,2925.652609,1.365118425,3.466222757
23.18026651,4649566.118,3099710.745,4649.566118,3099.710745,1.365118425,3.491321169
23.18026651,5773883.721,3849255.814,5773.883721,3849.255814,1.365118425,3.585376774
23.18026651,6027028.208,4018018.805,6027.028208,4018.018805,1.365118425,3.604011965
23.18026651,5075184.916,3383456.611,5075.184916,3383.456611,1.365118425,3.529360611
23.18026651,5704116.65,3802744.433,5704.11665,3802.744433,1.365118425,3.580097139
23.18026651,4939893.199,3293262.133,4939.893199,3293.262133,1.365118425,3.5176263
23.18026651,6955160.566,4636773.711,6955.160566,4636.773711,1.365118425,3.666215901
23.18026651,6398543.347,4265695.565,6398.543347,4265.695565,1.365118425,3.629989857
23.18026651,7543698.39,5029132.26,7543.69839,5029.13226,1.365118425,3.701493057
23.18026651,6576123.29,4384082.193,6576.12329,4384.082193,1.365118425,3.641878688
23.18026651,6309510.235,4206340.157,6309.510235,4206.340157,1.365118425,3.62390439
23.18026651,3878575.009,2585716.673,3878.575009,2585.716673,1.365118425,3.412580936
23.18026651,6558841.894,4372561.263,6558.841894,4372.561263,1.365118425,3.640735903
20.96581648,5299791.518,3533194.345,5299.791518,3533.194345,1.32151178,3.548167527
20.96581648,4791308.747,3194205.831,4791.308747,3194.205831,1.32151178,3.504362898
