event-id,visible,timestamp,location-long,location-lat,expanded-time,algorithm-marked-outlier,argos:altitude,argos:best-level,argos:calcul-freq,argos:error-radius,argos:gdop,argos:iq,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,argos:nb-mes,argos:nb-mes-120,argos:nopc,argos:orientation,argos:pass-duration,argos:semi-major,argos:semi-minor,argos:sensor-1,argos:sensor-2,argos:sensor-3,argos:sensor-4,argos:valid-location-algorithm,behavioural-classification,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
679432503,TRUE,10:47.0,-40.34053808,59.85244547,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432504,TRUE,10:19.0,-40.32482733,59.85076416,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432505,TRUE,09:50.0,-40.2275164,59.84859588,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432506,TRUE,09:21.0,-40.28957456,59.81987609,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432507,TRUE,08:52.0,-40.33860352,59.86523484,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432508,TRUE,08:23.0,-40.50332313,59.98750269,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432509,TRUE,07:55.0,-40.6981878,60.06159037,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432510,TRUE,07:26.0,-40.76842672,60.1712599,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432511,TRUE,06:57.0,-40.79860328,60.27723543,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432512,TRUE,06:28.0,-40.91704309,60.43263697,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432513,TRUE,05:59.0,-41.01883776,60.55034265,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432514,TRUE,05:31.0,-41.0150541,60.55913881,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432515,TRUE,05:02.0,-41.09363733,60.65032712,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432516,TRUE,04:33.0,-41.266769,60.74992918,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432517,TRUE,04:04.0,-41.43280138,60.83019613,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432518,TRUE,03:35.0,-41.57527945,60.89311409,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432519,TRUE,03:07.0,-41.72367705,60.96547414,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432520,TRUE,02:38.0,-41.82090808,61.10238824,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432521,TRUE,02:09.0,-41.8618945,61.20504221,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432522,TRUE,01:40.0,-41.64760222,61.36756046,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432523,TRUE,01:11.0,-41.35707696,61.44011645,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432524,TRUE,00:43.0,-41.16957313,61.51492377,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432525,TRUE,00:14.0,-41.07681699,61.64768956,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432526,TRUE,59:45.0,-41.16632818,61.74186193,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432527,TRUE,59:16.0,-41.09868711,61.84151461,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432528,TRUE,58:47.0,-41.01695357,61.94220876,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432529,TRUE,58:19.0,-40.99288395,62.07128535,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432530,TRUE,57:50.0,-41.18491937,62.1945279,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432531,TRUE,57:21.0,-41.24316975,62.22156585,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432532,TRUE,56:52.0,-41.22972076,62.21202256,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432533,TRUE,56:23.0,-41.30210475,62.286851,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432534,TRUE,55:55.0,-41.1396358,62.27304692,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432535,TRUE,55:26.0,-40.9333897,62.31836028,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432536,TRUE,54:57.0,-40.75563343,62.44223553,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432537,TRUE,54:28.0,-40.61725966,62.58761361,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432538,TRUE,53:59.0,-40.53803107,62.68995359,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432539,TRUE,53:31.0,-40.58000626,62.81645809,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432540,TRUE,53:02.0,-40.53927229,62.93101412,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432541,TRUE,52:33.0,-40.54859384,63.04315225,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432542,TRUE,52:04.0,-40.61324599,63.13319798,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432543,TRUE,51:35.0,-40.38217093,63.20393852,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432544,TRUE,51:07.0,-40.15420931,63.30945968,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432545,TRUE,50:38.0,-39.89893862,63.39265448,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432546,TRUE,50:09.0,-39.54919524,63.47529509,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432547,TRUE,49:40.0,-39.24658212,63.59300796,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432548,TRUE,49:11.0,-39.09365001,63.70874637,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432549,TRUE,48:43.0,-39.27437432,63.75298213,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432550,TRUE,48:14.0,-39.68162906,63.85373882,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432551,TRUE,47:45.0,-39.69205696,63.90883708,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432552,TRUE,47:16.0,-39.40579383,63.98588771,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432553,TRUE,46:47.0,-39.25496912,64.08069783,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432554,TRUE,46:19.0,-39.11622782,64.09977753,,,,,,,,,,,,,,,,,,,,,,,,,,1,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432555,TRUE,45:50.0,-39.16991325,64.13184807,,,,,,,,,,,,,,,,,,,,,,,,,,1,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432556,TRUE,45:21.0,-39.13876839,64.13076805,,,,,,,,,,,,,,,,,,,,,,,,,,1,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432557,TRUE,44:52.0,-39.12866351,64.12913173,,,,,,,,,,,,,,,,,,,,,,,,,,1,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432558,TRUE,44:23.0,-39.23558443,64.11871938,,,,,,,,,,,,,,,,,,,,,,,,,,1,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432559,TRUE,43:55.0,-39.18408874,64.11708152,,,,,,,,,,,,,,,,,,,,,,,,,,1,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432560,TRUE,43:26.0,-38.99288808,64.12664255,,,,,,,,,,,,,,,,,,,,,,,,,,1,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432561,TRUE,42:57.0,-39.22331116,64.09724722,,,,,,,,,,,,,,,,,,,,,,,,,,1,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432562,TRUE,42:28.0,-39.21792156,64.10529252,,,,,,,,,,,,,,,,,,,,,,,,,,1,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432563,TRUE,41:59.0,-39.26711755,64.07997469,,,,,,,,,,,,,,,,,,,,,,,,,,1,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432564,TRUE,41:31.0,-39.21595446,64.09121773,,,,,,,,,,,,,,,,,,,,,,,,,,1,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432565,TRUE,41:02.0,-39.30933333,64.07789519,,,,,,,,,,,,,,,,,,,,,,,,,,1,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432566,TRUE,40:33.0,-39.25803742,64.06808301,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432567,TRUE,40:04.0,-39.20437785,64.15342026,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432568,TRUE,39:35.0,-39.07329148,64.25765331,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432569,TRUE,39:07.0,-38.93261248,64.3334727,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432570,TRUE,38:38.0,-38.81145709,64.42401669,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432571,TRUE,38:09.0,-38.69419698,64.47006243,,,,,,,,,,,,,,,,,,,,,,,,,,1,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432572,TRUE,37:40.0,-38.86379908,64.37170749,,,,,,,,,,,,,,,,,,,,,,,,,,1,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432573,TRUE,37:11.0,-38.7903971,64.41542768,,,,,,,,,,,,,,,,,,,,,,,,,,1,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432574,TRUE,36:43.0,-38.70781544,64.39737506,,,,,,,,,,,,,,,,,,,,,,,,,,1,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432575,TRUE,36:14.0,-38.84846836,64.51704427,,,,,,,,,,,,,,,,,,,,,,,,,,1,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432576,TRUE,35:45.0,-38.78432259,64.55312308,,,,,,,,,,,,,,,,,,,,,,,,,,1,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432577,TRUE,35:16.0,-38.89022288,64.56634578,,,,,,,,,,,,,,,,,,,,,,,,,,1,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432578,TRUE,34:47.0,-38.86399898,64.62211673,,,,,,,,,,,,,,,,,,,,,,,,,,1,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432579,TRUE,34:19.0,-38.86856171,64.61760642,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432580,TRUE,33:50.0,-38.93896358,64.59401335,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432581,TRUE,33:21.0,-38.96043229,64.58073042,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432582,TRUE,32:52.0,-38.83794252,64.55863239,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432583,TRUE,32:23.0,-38.72255682,64.52590833,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432584,TRUE,31:55.0,-38.66196521,64.54389678,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432585,TRUE,31:26.0,-38.61913842,64.6600918,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432586,TRUE,30:57.0,-38.5007018,64.72401195,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432587,TRUE,30:28.0,-38.39095909,64.7756796,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432588,TRUE,29:59.0,-38.2514288,64.83037141,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432589,TRUE,29:31.0,-38.10706097,64.89199732,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432590,TRUE,29:02.0,-37.95358573,64.99156946,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432591,TRUE,28:33.0,-37.86015731,65.07271795,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432592,TRUE,28:04.0,-37.81206511,65.1160062,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432593,TRUE,27:35.0,-38.03212736,65.23692382,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432594,TRUE,27:07.0,-38.02062188,65.23752988,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432595,TRUE,26:38.0,-37.9259491,65.2368677,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432596,TRUE,26:09.0,-37.80440336,65.25480405,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432597,TRUE,25:40.0,-37.54691078,65.31846965,,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
679432598,TRUE,25:11.0,-37.22185756,65.36550844,6/13/2010 5:25,,,,,,,,,,,,,,,,,,,,,,,,,0,argos-doppler-shift,Balaenoptera physalus,89969,89969,Azores Great Whales Satellite Telemetry Program 
